aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,dois,ecs,repacxns,annotation
1165870,100,"AUC in Sprague-Dawley rat at 15 mg/kg, po","Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1433998,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165871,100,"Tmax in Sprague-Dawley rat at 15 mg/kg, po","Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1433999,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165872,2,"Cmax in Sprague-Dawley rat at 15 mg/kg, po","Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434000,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165873,100,Plasma protein binding in Sprague-Dawley rat,"Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434001,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165874,2,"Drug uptake in Sprague-Dawley rat CSF at 15 mg/kg, po","Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434002,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165875,2,Antagonist activity at Sprague-Dawley rat OX2R by FLIPR assay,"Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434003,20181005,46190695,312360605,25605,NULL,P56719,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,P56719,NULL
1165876,2,Antagonist activity at Sprague-Dawley rat OX1R by FLIPR assay,"Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434004,20181005,46190695,312360605,25593,NULL,P56718,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,P56718,NULL
1165877,100,"AUC in dog at 3 mg/kg, po","Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434005,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165878,100,"Tmax in dog at 3 mg/kg, po","Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434006,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165879,2,"Cmax in dog at 3 mg/kg, po","Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434007,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165880,100,Plasma protein binding in dog,"Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434008,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165881,2,"Drug uptake in dog CSF at 3 mg/kg, po","Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434009,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165882,2,Antagonist activity at dog OX2R by FLIPR assay,"Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434010,20181005,46190695,312360605,399545,NULL,Q9TUP7,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,Q9TUP7,NULL
1165883,2,Antagonist activity at dog OX1R by FLIPR assay,"Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434011,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165884,100,Ex vivo receptor occupancy at human OX2R expressed in transgenic rat at plasma concentration of 1.06 uM,"Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434012,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1165885,100,Ex vivo receptor occupancy at human OX2R expressed in transgenic rat at CSF concentration of 40 nM,"Title: Discovery of MK-3697: a selective orexin 2 receptor antagonist (2-SORA) for the treatment of insomnia._|__|_Abstract: Orexin receptor antagonists have demonstrated clinical utility for the treatment of insomnia. The majority of clinical efforts to date have focused on the development of dual orexin receptor antagonists (DORAs), small molecules that antagonize both the orexin 1 and orexin 2 receptors. Our group has recently disclosed medicinal chemistry efforts to identify highly potent, orally bioava",43,ChEMBL,1434013,20181005,46190695,312360605,NULL,NULL,NULL,Curation Efforts|Research and Development,25248679,0,10.1016/j.bmcl.2014.08.041,NULL,NULL,NULL
1170765,100,Time dependent inhibition of CYP3A4 (unknown origin),"Title: Discovery and optimization of an azetidine chemical series as a free fatty acid receptor 2 (FFA2) antagonist: from hit to clinic._|__|_Abstract: FFA2, also called GPR43, is a G-protein coupled receptor for short chain fatty acids which is involved in the mediation of inflammatory responses. A class of azetidines was developed as potent FFA2 antagonists. Multiparametric optimization of early hits with moderate potency and suboptimal ADME properties led to the identification of several compounds with n",43,ChEMBL,1440149,20181005,57520598,312367259,1576,NULL,P08684,Curation Efforts|Research and Development,25380412,0,10.1021/jm5012885,"1.14.14.1,1.14.14.55,1.14.14.56,1.14.14.73",P08684,NULL
